,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,38.18,,,,,,,,,,,,,,,,,,1,102.04,,,,,,,,,1,38.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,52.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,124.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,37.57,,,1,41.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,95.88,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,115.07,,,,,,,,2,123.30,1,132.80,,,,,,,,,,,,,,,,,,,,,,,,,3,172.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,101.32,,,,,1,102.99,,,1,109.53,,,,,,,,,,,,,,,,,,,1,109.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,72.05,1,106.84,,,,,,,1,,,,106.84,,,,,,,,,,,2,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,46.13,,,,,,,,,,,,,,,,3,113.51,3,101.56,,,,,3,138.38,1,490.20,,,1,377.36,,,1,46.13,2,292.83,1,242.72,,,,,3,91.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,117.58,1,58.79,,,,,,1,354.61,1,163.13,3,195.06,,,,,1,58.79,1,58.79,,,,,,,,,1,354.61,,,,,2,85.84,2,219.54,1,158.98,1,58.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,210.97,,,,,,,,,,1,393.70,,,,,3,493.42,,,,,,,,,1,164.47,,,,,,,,,1,196.08,,,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,283.29,,,,,,,,,,3,606.06,,,,,1,284.90,,,1,280.11,,,,,,,,,,,,,1,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,520.83,1,520.83,,,,,,,,,,,,1,495.05,,,1,495.05,1,1351.35,1,520.83,,,,,,,1,520.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,268.10,,,,,,,,,,,,,,,,,,,,,,,1,57.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,37.86,1,37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,54.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.98,1,73.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,138.70,,,1,138.70,,,,,1,198.41,,,,,,,,,1,102.46,,,1,198.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,107.87,1,202.84,,,1,,,,147.71,,,,,,,,,2,124.69,,,2,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,6,,,,149.37,,,,,1,44.50,1,105.15,2,89.01,,,1,44.50,,,,,,,,,,,2,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,153.61,3,,,,175.64,,,1,58.55,,,1,153.61,1,58.55,,,4,166.74,1,58.55,,,1,342.47,1,58.55,2,203.46,1,58.55,,,,,3,127.17,1,58.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,254.45,,,,,,,,,1,,,,154.80,,,,,,,1,200.80,2,220.02,,,,,,,,,,,,,1,254.45,,,,,,,1,378.79,1,193.80,2,192.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,278.55,,,,,,,,,,,,,,1,281.69,,,1,278.55,,,2,314.47,,,1,462.96,,,,,,,,,1,258.40,,,,,,,1,355.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,704.23,,,,,,,,,,,,,,,,1,357.14,1,357.14,,,,,,,,,,,,,,,2,1428.57,,,,,,,,,,,2,1169.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,970.87,,,,,,,,,,,1,833.33,,,,,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,52.88,,,,,,,,,,,1,41.67,,,,,,,,,,,1,49.07,,,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,163.13,,,,,,,1,43.08,,,,,,,,,,,,,2,192.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,51.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,1,99.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,145.77,,,,,,,,,,,,,,,,,,,,,,1,145.77,,,,,,,,,,,,,,,,,1,202.84,2,118.84,1,140.65,1,145.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,140.25,,,,,1,99.50,,,,,,,,1,99.50,,,1,99.50,,,2,165.43,1,99.50,1,191.94,,,,,,,,,,,,,,,,,,,,,1,105.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,146.63,,,,,,,,,,,,,,1,146.63,,,1,146.63,3,183.71,,,,,,,,,,,,,,,,,1,146.63,1,146.63,,,1,94.52,1,146.63,1,94.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,46.58,,,,,,,1,46.58,,,,,,4,91.18,,,,,1,46.58,3,95.72,,,4,117.16,1,46.58,,,,,,,,,2,63.82,,,,,,,,,3,116.23,1,46.58,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,52.80,,,,,,1,421.94,,,,,,,4,154.32,,,4,154.32,2,78.68,1,307.69,,,,,,,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,134.77,4,283.29,,,,,2,208.99,2,157.48,,,6,269.42,,,,,,,,,1,134.77,2,288.60,,,,,,,1,606.06,1,134.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,341.30,,,,,2,265.25,5,392.46,,,2,682.59,,,,,,,,,1,680.27,,,,,,,1,510.20,1,680.27,,,,,1,341.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,657.89,,,4,473.37,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,2,892.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1587.30,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,42.90,,,,,,,,,,,,,,,,,,,,1,42.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,69.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.38,,,,,,,,,,,,,1,36.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,57.74,,,,,,,,,,,,,,,,,2,103.41,,,,,,,1,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,50.84,,,,,,,,,,,,,,,1,72.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,98.72,1,91.24,1,92.08,,,,,,,,,1,68.31,,,,,,,,,,,1,91.24,,,,,1,68.31,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,444.44,,,,,,,,,,,,,,2,322.06,,,,,,,,,,,,,1,138.70,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,97.94,1,120.92,,,1,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,,1,137.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,106.61,,,,,,,2,171.97,1,97.56,,,2,152.32,1,347.22,,,,,,,,,,,,,,,,,2,163.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,105.93,,,,,,,,2,70.10,,,,,,,1,133.51,,,,,2,104.77,,,,,,,,,1,52.38,,,2,70.10,,,,,2,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,288.18,6,173.36,,,1,150.38,,,2,197.63,,,,,1,146.41,1,146.41,1,150.38,,,,,1,129.87,,,,,1,51.20,3,189.04,2,91.24,1,51.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,245.70,,,1,181.16,,,2,371.75,,,,,,2,252.21,,,1,215.52,1,185.87,2,146.41,1,215.52,,,3,234.74,1,215.52,,,2,147.93,3,219.62,,,,,,,,,,,,,1,185.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,279.72,,,,,,,,,,,,1,775.19,,,1,230.41,,,,,,,,,4,359.71,,,1,483.09,,,,,3,368.10,,,,,,,1,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,398.41,,,,,1,934.58,,,,,,,,,,,,,,,,,,,1,398.41,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,3,1587.30,,,,,,,,,,,,1,862.07,,,,,,,1,1204.82,,,,,,,,,,,,,,,,,2,687.29,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,223.21,,,1,,,,126.26,,,,,,,,,1,126.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,74.07,,,,,,,,,,,,1,72.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.82,,,,,,,,,,,,,1,56.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,60.98,1,485.44,,,,,,,,,,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,140.65,,,,,,,,,,,,,,,,,,1,143.06,,,,,,,,,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,124.38,,,1,,,,558.66,,,1,96.71,1,128.87,,,,,,,1,128.87,,,,,1,128.87,1,128.87,,,,,,,,,,,,,1,96.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,100.91,,,,,,,1,108.11,,,,,,,1,108.11,,,,,,,,,,,,,,,5,150.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,5,192.38,,,,,,,,1,108.46,,,4,238.95,,,2,93.41,3,86.88,1,357.14,,,,,,,1,108.46,2,83.23,,,,,,,,,1,215.52,1,108.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,53.28,3,109.05,,,,,,,,,,,,6,163.31,1,117.79,,,3,194.93,2,76.98,1,138.70,,,,,,,,,2,106.55,,,1,53.28,,,2,88.38,,,1,259.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,134.77,,,,,4,281.10,,,,,,,,,,1,179.21,4,375.94,1,109.05,,,5,306.56,3,279.59,1,176.37,,,,,,,,,2,172.27,1,176.37,1,197.63,,,3,181.71,,,,,3,151.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,290.28,,,,,1,255.75,,,,,,,,,,,,6,764.33,,,,,,,,,,,,,,,,,,,1,255.75,,,,,,,1,1176.47,2,507.61,,,1,714.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,611.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,378.79,,,,,,,,,,,,,2,604.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,751.88,,,,,,,,,,1,1123.60,,,,,,,1,813.01,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,2,900.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,39.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,62.46,,,,,,,,,1,62.46,,,,,,,,,,,1,41.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,162.07,1,57.05,,,,,,,,,,,,,,,,,,,,,,,,,1,57.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,47.35,,,,,,,,,,2,94.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,78.49,,,1,156.74,,,,,1,101.73,,,,,,,,,,,,,1,56.75,,,,,2,65.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,168.92,,,,,,,1,460.83,,,,,,,,,,,,,,,2,107.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,119.90,,,,,,,,,,,,,,1,90.91,,,,,1,119.90,,,,,,,1,90.91,,,,,,,,,,,,,1,127.71,,,1,90.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,129.53,,,1,114.81,,,,,2,129.53,1,487.80,,,,,1,105.71,1,99.30,,,,,,,,,2,185.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,102.83,,,,,,,,,,3,138.89,,,2,183.32,3,184.96,1,114.16,2,135.41,,,2,102.83,,,,,,,,,,,,,,,,,,,1,141.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,138.12,,,,,,4,111.33,,,4,112.33,3,98.07,,,4,136.05,,,,,,,,,,,2,102.67,,,,,,,,,,,1,51.33,1,138.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,179.21,1,179.86,,,1,,,,98.04,3,234.19,,,,,5,311.14,1,170.36,1,170.36,,,,,,,4,225.10,,,,,,,1,179.86,1,502.51,1,179.86,,,,,3,246.51,,,,,,,,,,,,,,,,,,,,,,,,,,
