,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,72.78,1,97.09,,,,,,,,,,,,,,,,,,,,2,83.19,,,1,119.05,,,,,,,,,,,,,,,,,,,,,,,,,1,72.78,2,145.56,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,59.28,,,,,,,,1,84.10,1,59.28,,,,,2,122.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,157.48,,,,,,,,,,,,,,,,,,
,,,,50~54,1,84.96,,,,,,,,,,,,,,,,,,,,1,55.04,,,,,,,,,2,60.30,1,55.04,,,,,,,,,,,,,,,,,1,55.04,,,4,98.11,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,5,117.87,1,87.80,1,44.66,,,,,,,,,,,1,64.94,,,1,149.70,1,87.80,1,80.78,1,44.66,,,,,1,64.94,,,,,1,215.98,1,80.78,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,107.30,2,111.48,,,,,1,118.62,1,197.24,2,111.48,3,169.01,3,110.05,1,296.74,,,,,,,1,55.74,,,,,,,,,,,,,,,3,95.42,,,,,,,,,,,,,,,,,,
,,,,65~69,1,552.49,,,,,,,1,552.49,1,,,,90.42,,,,,,,1,163.93,5,398.72,,,2,127.47,,,,,,,,,,,1,226.76,,,,,,,,,,,,,,,1,90.42,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,149.70,,,,,2,,,,255.10,1,221.73,,,,,,,2,385.36,,,2,264.55,1,149.70,,,,,,,,,,,1,221.73,,,,,,,,,,,,,,,1,149.70,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,1587.30,,,,,1,398.41,1,512.82,,,1,518.13,,,,,,,,,,,,,1,518.13,,,1,1587.30,,,,,,,2,448.43,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,26.20,,,,,1,,,,33.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,30.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,30.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,28.31,,,,,1,,,,34.09,,,,,,,,,,,,,,,,,1,28.31,1,28.31,,,1,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,25.13,,,,,,,,,,1,92.00,1,66.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,58.82,,,,,1,,,,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,3,,,,54.67,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,93.43,,,,,,,,,1,,,,76.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,75.70,,,1,81.30,,,,,1,,,,81.30,,,1,60.10,,,,,1,154.56,,,,,,,,,,,,,,,,,1,60.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,64.85,,,,,1,64.85,,,2,,,,120.55,,,,,,,,,1,78.25,,,,,,,,,,,,,,,,,1,91.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,46.15,,,4,,,,103.55,,,1,207.47,2,57.74,,,,,,,,,,,,,1,149.03,,,,,,,2,79.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,110.33,,,2,107.12,3,87.21,,,3,110.33,3,142.18,2,107.12,1,277.01,,,,,,,,,2,72.36,1,117.37,1,53.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,162.87,1,156.49,,,,,,,4,,,,367.65,,,,,5,356.63,,,3,126.64,,,1,83.13,1,83.13,1,222.72,,,1,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,313.81,,,1,546.45,2,284.09,,,,,,,,,,,,,,,,,,,,,,,2,172.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,510.20,,,1,1111.11,2,461.89,,,1,350.88,,,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1020.41,,,,,,,,,,,,,,,,,,,,,,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,2,41.31,,,,,,,,1,52.27,,,,,,,1,47.87,,,,,,,,,1,28.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.26,,,,,,,1,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.93,,,,,,,,,,,,,,,,,,,1,39.53,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,67.84,,,,,,,,,,,,,,,,,,,,1,33.05,,,,,1,24.68,,,,,,,,,,,,,1,37.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,93.55,,,1,,,,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,114.81,,,,,,,,,3,,,,53.58,,,1,54.14,,,,,,,,,,,,,1,70.77,,,,,,,,,,,2,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,120.48,,,,,,,,,2,,,,77.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.18,,,2,90.83,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,169.09,1,97.85,,,,,1,60.42,6,,,,106.23,,,,,2,73.72,,,,,,,,,1,78.13,,,,,,,,,,,,,,,,,,,,,,,1,78.13,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,156.30,,,,,,,1,207.04,6,,,,158.90,,,,,3,136.55,,,,,,,1,63.90,,,,,,,,,,,,,,,1,63.90,,,,,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,49.04,,,,,,,,,3,,,,62.11,,,,,2,98.09,3,65.47,1,64.60,1,193.42,1,64.60,,,,,,,,,,,1,76.92,,,2,98.09,,,,,,,1,80.45,3,94.64,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,50.79,,,1,50.79,,,1,50.79,3,,,,102.21,,,,,1,184.84,4,132.76,,,3,119.52,2,101.57,,,,,,,,,1,85.84,,,,,1,50.79,,,,,,,2,132.71,2,63.82,1,50.79,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,198.81,1,166.39,4,,,,169.42,,,2,99.16,2,104.00,5,220.56,,,2,120.05,1,143.88,1,143.88,,,,,,,,,,,,,,,,,,,,,2,192.49,,,2,332.78,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,634.92,,,,,1,317.46,5,435.92,,,1,317.46,,,,,,,,,,,,,,,1,228.83,2,164.47,2,164.47,,,,,1,128.37,,,2,256.74,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,342.47,,,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,1,384.62,,,1,384.62,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1724.14,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,2857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,30.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,39.62,1,39.62,,,,,,,,,,,,,,,,,,,,,,1,33.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,73.28,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.97,,,,,,,,,,,,,,,,3,39.18,1,40.97,,,,,1,58.11,,,,,,,,,1,63.05,,,,,,,,,1,27.55,,,,,,,,,2,56.01,,,,,,,,,,,,,,,,,,
,,,,35~39,2,39.98,,,,,,,,,,,,,,,,1,32.93,,,,,1,32.93,,,1,32.93,,,,,,,1,108.70,,,,,,,,,,,,,,,,,,,2,59.01,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,76.05,,,,,,,,,,,1,78.68,,,,,1,76.05,,,,,,,,,,,,,,,,,1,78.68,2,75.67,,,,,,,,,,,,,,,,,,
,,,,45~49,1,58.72,,,,,,,,,,,,,,,,4,81.85,,,1,96.34,,,,,,,,,1,76.22,,,1,130.55,,,,,,,,,1,58.72,,,,,,,1,58.72,1,130.55,,,,,,,,,,,,,,,,,,
,,,,50~54,1,163.93,,,,,,,,,,,,,,,,2,401.61,,,,,,,1,60.72,1,92.34,4,124.80,,,,,1,92.34,1,92.34,,,,,1,64.39,,,,,,,,,,,1,60.72,,,1,200.80,,,,,,,,,,,,,,
,,,,55~59,1,63.13,,,,,,,,,,,,,,,,6,138.15,,,,,,,1,153.85,2,82.44,5,120.54,,,1,77.22,3,78.31,3,78.31,,,2,69.47,,,,,,,1,63.13,1,77.22,,,4,83.46,,,,,,,,,,,,,,,,,,
,,,,60~64,1,177.94,,,,,,,1,177.94,1,,,,48.59,2,164.47,4,178.09,,,1,82.24,,,,,1,48.59,5,120.08,,,,,7,149.06,1,112.36,,,,,,,2,81.63,,,1,48.59,,,,,1,255.10,1,48.59,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,5,163.24,,,,,,,,,5,232.67,5,162.18,2,101.32,,,6,270.39,1,70.62,1,149.48,,,1,265.96,,,,,,,,,2,120.41,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,224.22,,,,,,,,,,,,,,1,125.94,,,,,,,,,,,4,402.82,,,,,5,259.34,,,,,,,,,3,241.94,1,125.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,259.74,,,,,,,,,1,,,,362.32,,,,,,,,,,,1,259.74,,,1,515.46,,,,,1,515.46,1,869.57,,,,,,,1,259.74,1,869.57,,,,,,,,,,,2,519.48,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1739.13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,30.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,57.01,,,2,,,,78.68,,,,,,,,,,,,,,,,,1,39.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,29.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.81,,,,,,,1,29.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,3,,,,255.97,,,1,26.96,,,,,,,,,,,,,,,1,26.96,,,,,,,,,,,,,,,,,,,1,26.96,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,50.16,,,,,,,,,3,,,,95.79,1,46.86,,,,,,,,,,,,,,,,,1,46.86,1,31.08,,,,,,,,,,,,,1,31.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,53.11,,,,,,,,,4,,,,120.74,,,,,,,,,,,,,,,,,,,,,,,,,1,53.11,1,107.53,1,112.23,,,,,,,1,170.36,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,237.25,,,,,,,,,3,,,,82.15,,,2,133.42,3,153.30,1,162.07,1,97.47,,,,,,,,,,,,,,,,,,,,,,,1,66.71,1,74.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,93.98,,,,,,,2,119.05,3,,,,95.36,,,,,1,162.34,,,,,,,,,,,,,,,1,195.31,,,1,93.98,,,1,61.31,1,93.98,,,3,199.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,62.09,,,1,54.32,,,1,164.74,5,,,,134.55,1,72.46,2,329.49,5,112.41,,,3,67.45,1,72.46,,,1,202.02,,,1,54.32,1,72.46,,,2,61.61,,,,,,,,,1,54.32,,,1,83.19,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,105.78,1,48.78,,,1,172.12,1,48.78,5,,,,112.06,1,48.78,,,4,92.98,,,1,76.57,1,48.78,1,105.71,,,,,,,1,48.78,,,,,,,,,,,1,76.57,2,115.61,,,,,1,48.78,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,6,,,,183.32,1,67.80,,,2,173.01,,,3,141.71,1,67.80,1,134.59,,,,,,,,,3,135.26,2,176.06,,,1,67.80,,,1,67.80,1,67.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,653.59,,,,,,,,,,1,268.82,1,268.82,,,3,219.46,2,152.91,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,,,,1,214.59,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,3,450.45,,,,,,,,,,,,,1,337.84,4,460.30,,,,,,,,,,,,,,,2,300.30,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,呼吸系統與胸內器官之其他分界不明部位,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,31.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,54.11,1,44.46,,,,,,,,,,,,,,,,,,,1,31.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,33.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,24.95,,,,,,,,,,1,35.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,76.63,,,1,60.68,,,,,,,,,1,47.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,71.38,,,,,,,2,60.46,1,,,,30.23,2,51.81,,,1,45.72,,,,,,,,,,,,,,,,,,,,,1,66.53,,,,,,,,,,,,,,,2,36.40,,,,,,,,,,,,,,,,
,,,,40~44,1,97.09,,,,,,,,,,,,,,2,78.52,,,,,,,,,,,,,2,53.28,1,65.92,,,,,,,,,,,,,,,,,,,,,1,44.70,,,1,102.04,,,,,,,,,,,,,,,,
,,,,45~49,1,100.30,,,,,,,,,1,,,,55.68,3,65.30,,,,,,,1,55.68,2,71.48,,,1,55.68,,,,,,,,,1,73.69,,,1,69.40,,,,,,,,,,,1,55.68,1,100.30,,,,,,,,,,,,,,,,
,,,,50~54,2,86.28,,,,,,,,,,,,,,4,105.93,,,,,,,,,4,80.94,,,3,92.65,,,1,101.21,1,101.21,,,,,,,,,1,63.13,,,,,,,,,1,101.21,3,113.55,1,101.21,,,,,,,,,,,,,,
,,,,55~59,2,85.76,,,1,88.57,,,,,2,,,,113.70,6,190.17,,,1,88.57,,,1,56.85,3,97.40,1,56.85,3,103.88,2,64.94,,,1,68.82,,,,,,,,,1,56.85,,,,,,,,,1,174.52,,,1,56.85,,,,,,,,,,,,,,
,,,,60~64,2,78.25,1,48.05,,,,,,,1,,,,48.05,7,124.49,,,,,,,,,5,102.38,,,4,87.97,,,,,3,70.04,,,1,48.05,,,,,4,122.03,,,,,,,1,210.53,1,166.39,2,83.40,1,75.13,,,,,,,,,,,,,,
,,,,65~69,1,61.77,1,131.41,,,,,,,,,,,,5,186.78,,,,,,,3,128.92,8,224.97,,,6,210.67,,,,,1,61.77,1,131.41,1,141.24,,,1,131.41,2,199.00,1,61.77,1,141.24,,,1,61.77,2,262.81,,,1,61.77,,,,,,,,,,,,,,
,,,,70~74,2,237.25,,,1,476.19,,,,,1,,,,284.09,2,194.55,,,,,1,284.09,2,194.55,2,407.33,,,3,416.09,1,284.09,,,,,,,,,,,,,2,161.55,,,,,1,203.67,1,203.67,3,212.62,3,291.83,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,325.73,,,,,,,,5,392.77,,,,,,,1,194.55,2,389.11,,,1,478.47,,,,,,,,,,,,,,,2,389.11,,,,,,,,,1,194.55,,,,,2,442.48,,,,,,,,,,,,
,,,,80~84,1,628.93,,,,,,,,,,,,,,,,,,,,,,1,900.90,1,900.90,,,1,892.86,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,,,,,
